A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
767,-0.377567852,1.11819649,0.429447967,2.384569629,-1.249721644,-0.302082415,-0.687521898,bad
768,-0.306895676,-0.589711476,0.196903416,1.303502111,0.01103504,-0.443880755,-0.622331787,bad
769,-1.579323154,-0.647852043,-5.488749367,1.956590682,-5.452211864,2.270431653,-0.916131,bad
770,-0.157271619,0.829703853,-3.27215596,1.226894151,-1.36458925,1.487907926,1.052510895,bad
771,1.051510414,-4.311975447,-1.399048336,-2.791214794,4.268753723,0.501451971,1.61098811,good
772,0.630582669,1.499173573,-2.00808476,1.857578018,-1.192890569,-1.299939429,1.019526009,bad
773,-2.675370302,-0.021456131,0.523988269,-0.489343613,1.401445855,0.934926925,-2.830461841,good
774,-2.575289541,-1.116979177,0.469161969,0.015458691,-0.703408378,2.295525452,-0.156731288,good
775,-1.263806137,0.399645379,1.686488994,0.322649272,0.43191545,-1.133985409,-0.067312574,bad
776,-2.002139587,-2.625820278,-0.908798685,-1.780175222,1.197048603,3.678592367,-4.434327674,bad
777,-1.916705428,-1.773344523,-1.270688433,0.359605912,-0.236985675,2.497780658,-2.045905812,bad
778,-2.80806396,-1.283149863,0.777267228,1.713833293,-0.502566684,1.008791456,0.939702545,bad
779,0.073275242,-0.166356756,0.038524116,1.580693131,-0.556596059,-0.730946144,-0.088663441,bad
780,2.723801138,-2.197493957,-1.276086356,0.573286708,1.658622193,0.00780181,1.085271327,good
781,-0.763225004,1.564029161,-0.7621956,0.187656377,0.509873776,0.369877695,0.644180673,good
782,1.057962295,0.248017513,-1.842699028,2.497554107,1.083571384,1.18973283,1.702742816,bad
783,-3.437589995,0.427804198,-2.448607157,1.51957921,0.579347623,2.821186218,0.301496699,bad
784,1.489117723,-0.564749263,-1.795275197,1.464253868,-1.172761989,-0.362617184,-0.62391155,bad
785,-2.333227356,0.789809118,-0.320618907,0.092722216,0.072852649,0.728017955,-3.47105338,good
786,0.246440514,-1.795919477,-0.285911939,1.752957905,-1.724257892,0.678285765,-0.166840905,bad
787,0.357199154,0.320550661,-3.239856209,2.291319097,-0.59516959,2.632138463,-2.230315931,bad
788,-0.016624055,0.380198042,-1.510938372,1.756055388,1.646458161,2.25479157,1.906740297,bad
789,-0.814907191,-1.067851803,0.475236672,0.24621865,-1.103105513,-0.042136628,-1.223954372,bad
790,-1.543241264,0.492982015,-1.64010629,0.8128365,-1.189101619,2.615443796,1.92667469,bad
791,0.55052261,-0.255666433,-0.569824672,-0.502992458,-1.605193925,2.963923204,0.128325002,good
792,-3.248587388,2.638634814,0.46550767,-0.361372738,1.424206367,-1.778394318,-3.425881972,good
793,-0.198773459,-1.249758065,1.778493902,1.302544514,-5.314308017,-1.554592705,0.809907288,bad
794,-1.234059761,-1.139762237,0.631696853,1.230944744,0.72725465,1.247308426,-1.097949458,good
795,-4.233312514,-1.004656266,0.98157445,-1.518984453,1.620568999,1.883151803,-3.0523752,bad
796,-3.634499756,-1.863587999,3.858929191,-0.831101451,1.474692178,-0.038911798,-1.189820366,good
797,-0.411307683,-1.758595285,-2.213864776,-0.149535258,1.576184296,0.929197409,1.416983091,bad
798,-2.160043171,-0.505209918,-1.273400685,2.283967672,0.429886097,1.64634029,1.663726188,bad
799,-0.418740875,-0.367927432,0.027077653,1.357778226,1.255594578,1.224406991,-1.611315674,good
800,2.873902014,-4.183853051,1.027657293,-1.754543032,3.412152843,-0.253323705,3.206656298,good
801,-0.863086673,-0.759133573,-0.683856552,0.031125912,-1.671518145,1.262743446,-0.568033409,bad
802,-0.725181296,-1.447133711,1.840994287,3.086182479,2.229221836,0.555091226,3.040761752,good
803,-1.215310565,-0.988645286,1.48422958,1.117431705,0.176302288,0.973651068,-0.2553206,good
804,0.686717834,-3.048826162,-2.887878713,0.651054369,3.670449104,2.871668116,0.257369095,bad
805,0.63913047,-1.13738586,2.651008591,2.611345798,0.568231631,-0.22543894,2.432501809,bad
806,1.277291216,-1.9840776,0.465389491,1.694732786,-0.057597317,-0.606175323,-0.116073579,bad
807,-0.026840721,1.001699504,-1.179219147,2.432863067,-1.850115282,-1.418941213,-0.060371554,good
808,1.509341662,0.870359499,-1.6121142,2.454735384,-0.423508598,-0.724339547,1.93905777,bad
809,-2.64400586,1.474866821,0.145269775,1.171240437,1.541119082,-0.945204885,-2.856544619,good
810,-1.210442904,-0.713919725,-0.40248465,2.033803971,0.533503547,1.075882717,0.329818384,bad
811,0.113910605,-4.077218074,1.572995243,0.961492299,-1.384921189,0.4959419,-2.870237493,bad
812,1.004742265,-1.654689861,-0.294945817,2.194853224,-0.295615085,2.513654646,0.253906147,good
813,-0.649212984,0.117758497,-2.084882767,0.561304723,2.559953855,-0.986764558,3.696714537,bad
814,0.991860589,-3.058353496,-5.168691016,1.060518533,0.886263913,5.484759901,-2.218992645,bad
815,-1.134728217,-0.653594639,2.759729824,0.521098244,-1.039218802,-3.979698402,4.329863961,bad
816,-0.145952125,-1.657361713,0.265041825,2.661644539,2.405706673,-3.553420012,0.545749303,good
817,1.279257081,0.126719099,-0.986086673,1.055574691,0.124431158,-1.097568699,-0.621715231,bad
818,0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,-1.935700362,bad
819,1.250977228,-4.182937814,1.225434692,0.361952327,-3.253542718,0.525503493,-2.60312352,bad
820,2.055093158,-3.216932426,-1.131905754,-0.007323964,2.035219462,-0.096404121,1.371001437,good
821,-1.251408171,-0.043487362,0.590500098,0.887160182,1.368709935,-0.614642651,-1.01691619,bad
822,0.259523243,-0.815401527,0.869376717,-0.20442455,-0.764832501,2.22786781,0.423215962,good
823,-2.215619512,-1.845715102,-0.694316243,1.961763547,-0.309642377,1.288382494,3.104203842,bad
824,-1.87053341,-1.335990399,0.277939832,1.899510215,2.509132421,0.414078546,0.244161158,good
825,-2.23135495,-0.428671621,-0.423293076,2.738072101,2.313358136,0.122937893,-0.887194383,good
826,-2.992059083,-1.844290646,4.023932129,0.286137765,2.101855679,-0.66838724,-3.671779429,good
827,1.688434435,-3.366540506,-3.421531533,0.141091888,2.963927046,0.56014507,-0.409655793,good
828,-2.508891821,-2.843436455,-0.848363049,-0.48335174,-0.095336897,5.111046105,-1.805347812,bad
829,1.27350962,0.146745629,-1.573093607,3.495491609,-1.719938285,-0.573787792,2.651101705,good
830,-5.329697266,0.522491421,0.762033489,0.551943882,3.695418508,-1.7184192,-1.356287356,good
831,-3.13692093,0.2039136,2.312981364,4.400781555,-4.786378547,1.181213418,-1.445193398,bad
832,1.667931328,-1.690135779,-1.552181673,2.73553303,0.636439789,2.39269715,1.194249236,good
833,-2.527668055,-1.44366874,-1.11415722,0.564731146,2.51756553,0.957988331,3.612062408,bad
834,1.517685682,-2.032264599,-0.499675675,1.663579851,0.155139292,-0.388889416,3.793323716,good
835,-1.564766577,0.375636939,-1.96633904,-0.30186462,0.17364018,2.176914859,-0.56257843,bad
836,3.299296698,-1.794590398,-4.918974016,-1.070932396,2.360581263,0.54473792,-0.587674412,bad
837,0.117483285,-4.09402742,0.224615899,1.919510445,1.486836861,-2.313801889,0.378997485,good
838,-3.900710623,-1.295270791,-0.882283558,2.53104502,-0.866996586,2.692471885,3.616898168,bad
839,-2.708543939,-0.979013043,-2.106232861,1.467754573,-1.546060521,0.296080721,-2.589555547,bad
840,2.833977558,-1.049036301,-1.728557746,1.694292443,-0.047845243,0.690355194,3.537846194,good
841,-0.416798641,0.976142114,1.826983276,2.333748891,3.048348776,-4.750804863,3.20408054,good
842,-0.2144846,-2.313936235,-3.942249344,3.562241868,-5.961897048,0.301016789,-1.778796745,bad
843,-3.082671194,-1.780316882,0.474989059,2.032588558,1.006848246,1.328555133,4.034392859,bad
844,2.697142214,-1.820709366,-0.433326462,0.678484772,1.955353081,-0.735992437,2.106155005,good
845,-0.606658561,-4.249128494,-1.360871102,1.128343381,2.508678833,-1.683903241,-0.378882061,good
846,-2.703804778,-0.726199855,1.998402478,0.905004713,-0.096595826,0.726881392,0.248189198,good
847,-2.603643479,-1.032224551,0.945973408,1.522356868,2.891498007,-0.723236555,-1.065906691,good
848,1.056632045,-0.393910505,-5.484366741,2.009062682,0.46374277,5.230216662,-3.488597892,bad
849,0.546077805,0.454631306,2.023503567,0.251398866,-1.453233643,-1.617008997,1.220969825,bad
850,-1.775804022,-0.691374932,0.983704958,1.24474628,1.013582896,0.109081934,1.786843109,bad
851,-1.87774551,-1.369189108,2.173237514,2.06540086,1.967434316,0.167084897,-0.831360337,good
852,1.05195649,-2.570055123,2.432365786,0.064851346,-1.486975249,3.124564237,-0.859936938,good
853,0.175437139,-0.227971866,1.438185035,0.437639513,1.095016883,0.642008128,-2.876186916,good
854,-0.609625194,-1.747734107,0.944680078,2.448034821,-0.397477816,1.177330947,1.83775147,good
855,1.093651318,0.901945521,-2.064487785,1.759842406,-1.934364254,0.121866013,0.69013069,good
856,-1.011533364,2.308288623,1.705463379,3.094887359,1.411367191,-5.199662915,2.621552305,good
857,-3.400132749,-0.985380212,0.018261124,0.93448081,2.549179978,2.95947032,1.565061386,bad
858,-2.824673615,-0.676215564,-2.058004805,-0.024300105,0.70355478,4.537926666,-0.221104798,bad
859,0.443371969,-2.637919054,0.319253124,2.622455078,2.551202269,1.188443399,-1.01323595,good
860,-1.568585346,-1.970699785,1.262787248,-0.524398059,0.573744072,2.011534383,-2.824366834,good
861,-0.261997614,-1.733065504,0.465145364,-0.820746842,2.10288224,-2.045359366,4.622510262,bad
862,-3.563690898,1.545185599,0.670315279,-1.49097396,-0.274674097,-0.064394384,-3.937821417,good
863,1.883349885,1.186676315,-0.096343854,-1.422643225,1.426149025,-0.507856062,0.947932207,good
864,-1.924684143,-0.481092628,1.244390481,2.320035719,-2.890465121,-2.095219002,0.206405898,bad
865,1.096152189,-0.615714494,-5.555187967,3.217400449,-0.749667555,2.274724642,-0.20004532,bad
866,-1.618411896,-2.896226814,3.299581555,1.411916324,1.359808992,0.900346665,0.157979193,good
867,2.611908541,-0.922059236,-2.196896271,3.533210216,-0.921278112,-0.015431999,1.617889109,good
868,2.635308084,-2.320476019,0.011427352,-1.643482926,5.269197058,-0.885595685,2.965505402,good
869,-3.310745467,-1.037640479,2.353780305,0.800274858,3.369074275,-1.398208439,-4.108894568,good
870,-1.569763886,1.059864965,1.518880096,1.666096276,3.068931353,-1.48035112,2.769458608,bad
871,2.583458053,0.936204558,-1.431337674,3.428370819,3.01390711,-2.269795546,1.815548893,good
872,3.951103956,-0.041957142,-5.216879161,-0.823365221,1.582149647,-0.824403812,1.338036233,bad
873,-0.808597416,-2.067359276,-1.937311274,1.458267589,-1.087282075,-0.425100176,0.460380026,good
874,-3.786768158,0.531810496,-0.384473904,-0.647376,0.056736114,0.723116835,-1.636582685,bad
875,0.207212043,2.500490518,-2.275704338,1.717469619,-1.179858451,-1.027585004,-0.587753816,good
876,-1.090186609,0.376934444,-2.759203843,0.645653472,3.195249541,1.435176416,0.859575031,bad
877,-1.229794676,-0.216692607,2.202853749,1.120275817,1.087726949,-3.566330951,3.428367426,bad
878,2.355510963,-2.571989098,0.978477445,1.907328173,-0.742186356,2.941429502,-1.138202266,good
879,3.456805879,-2.700306445,-2.153625349,3.904196882,2.85947843,-1.00658252,0.743703336,good
880,1.948034077,-0.77565168,0.714293701,2.223279282,-0.018978448,-1.301383556,0.81596028,bad
881,-1.12376402,-1.662628406,3.388158228,2.151275882,1.799548828,-1.995137818,-1.484347485,bad
882,-3.389829188,-0.214743647,-0.019302648,-0.090579927,1.521472718,0.690230884,3.506464979,bad
883,-1.801067254,-0.542330708,0.135581722,2.007208031,-2.303455952,1.526522001,-1.116251429,bad
884,1.728200791,1.787493586,-1.431247665,0.160493336,0.188754032,-0.010727553,2.308864383,good
885,1.184530819,-1.341687915,-3.321873248,7.561485391,-0.576228823,-2.336227203,-1.559156989,good
886,-1.30518441,-1.107092549,2.470143354,2.11895625,1.762891673,-0.022296931,0.807895795,good
887,-1.322796913,-2.205124931,-0.208008181,-0.096415863,1.694696081,1.428918677,0.94783296,bad
888,-1.724211653,-2.718442439,-1.696020894,1.420711182,0.835122473,3.253578942,0.248881195,bad
889,-1.021611567,-0.922129608,-1.368790459,1.51939121,0.340209416,1.273812043,0.486558229,bad
890,0.584906718,-1.600059756,-2.369101903,0.623789268,-2.004661483,0.764568082,-0.651763831,good
891,1.098486821,-1.020374176,1.211131183,1.260177674,-1.029902705,2.622737988,2.662547829,good
892,-3.970048523,-2.512336381,5.346329613,-1.012008712,1.844900361,0.329839797,-0.491590483,good
893,-2.976331155,-1.440100102,-1.213032738,-0.906927156,1.015068867,3.34896357,-2.704740981,bad
894,-1.656012345,-2.318055555,-2.61834519,0.434107693,2.312022259,4.116029443,0.766026809,bad
895,-3.004635637,-0.846908379,-3.520080473,-0.66153515,-0.585545799,4.886635613,-1.839627396,bad
896,-0.390173063,1.904167267,-1.118364299,1.558759764,-1.58278882,-1.294414713,1.575293784,good
897,-2.1674624,-1.72966774,1.292344082,2.343027022,0.313248004,-0.90759004,-1.78744711,bad
898,-0.500882202,-2.066469763,-1.494614797,-0.033315164,3.390474702,0.738247821,3.230441357,bad
899,-0.292023862,-1.351281995,-1.738429162,-0.342615928,2.838635512,-0.038033328,2.621636473,bad
900,3.387153393,0.270365037,-4.021377169,0.674677363,1.499498251,1.981180578,2.484374946,good
901,-2.79942712,-1.69419127,1.645971316,0.392717642,0.33068203,1.602245401,-1.007957945,bad
902,0.494946241,-1.53767335,-0.202694735,1.305193953,-1.376384378,1.4512799,0.825066953,bad
903,1.891041707,-1.055801275,1.038095666,3.356274707,-2.054463782,-3.720187656,-0.139888201,bad
904,4.240827421,-4.468369281,-2.421464408,-1.062531054,2.881102067,2.205907505,1.189698829,good
905,-2.055701095,-0.88682165,0.316995082,-0.099158061,2.278045336,0.575159103,0.916157533,bad
906,-4.703583248,-0.233748205,1.500172212,0.374014909,2.33645078,-1.571268893,6.348869952,bad
907,-2.982400369,1.486819534,1.421919513,2.297388228,-0.506107493,-0.556296359,3.004852758,bad
908,0.452409766,-3.783231608,2.45141926,2.415297752,0.515930393,2.484613586,1.765241847,good
909,-2.258040786,-1.917480134,1.804333022,0.052867324,-3.268090827,-0.780899877,-2.395380818,bad
910,2.56304509,-0.594134087,-5.571881446,0.370689553,-0.735662392,2.904305615,-4.068279734,bad
911,-1.476159999,-0.320603978,-0.424914108,0.313640904,1.135044969,0.919930371,-1.361351188,bad
912,1.402216543,-4.937309888,2.706025183,2.238135063,1.93797382,2.651331793,0.988540998,good
913,-1.612076618,-1.554690219,2.250267144,-0.155060237,-1.435861879,2.38875471,-0.487297287,good
914,-1.052251562,-3.275731516,-1.498742029,0.303527884,0.081703617,2.455966268,-4.412881167,bad
915,-3.853828776,-1.86823305,1.41524288,1.591272878,-0.062191189,2.390216064,1.798356068,bad
916,-2.301197572,-0.754344279,-1.812050501,-0.064831967,1.429054749,2.404384768,-0.376803568,bad
917,-1.881170427,-1.667603375,-0.782308335,1.454963173,1.81973469,1.448284524,2.205699038,bad
918,-0.357050899,-1.659402134,-1.586974339,0.505157446,0.237909631,-0.816176439,-0.304780024,good
919,1.10317433,1.129117519,-2.447151412,-0.758535636,-1.057971827,1.036157838,0.420810121,good
920,-2.513610772,-0.508219391,-0.231116584,-1.943160135,0.666356615,-1.936065241,-1.394149587,good
921,0.846645044,0.866248542,0.45497614,1.214594308,0.765609817,-2.128012833,2.667098506,good
922,-5.23419084,-0.782204481,5.559623565,2.249128499,0.849809838,-1.648863327,4.306460128,bad
923,1.520446887,-4.844158767,1.379117119,0.742378935,-1.694521649,-0.529413866,-4.654523919,bad
924,0.819937172,-2.099952592,-2.165406167,2.746618832,1.448078039,-1.373346648,0.427520425,good
925,-1.204352153,-2.990568901,-2.339026072,-1.368078407,1.068931692,4.645671754,-4.559664683,bad
926,1.30099058,-1.285592981,0.443454862,1.216461107,0.411152616,-3.548540692,4.169748166,bad
927,2.580410309,-0.423082809,-0.919440811,1.972529005,1.552744666,-1.019071533,1.983451961,good
928,1.067078354,-2.305829339,-1.756187938,0.38545904,3.635274565,-0.600195052,2.697240797,good
929,-0.720558168,-1.825554306,-1.399212314,1.526301931,1.918711374,0.409453501,3.738833794,bad
930,0.712348023,-0.588145258,-3.215423067,1.089867132,0.47536897,0.386937554,0.633750281,good
931,1.272060507,0.365450752,1.295580507,-1.211840728,2.920993141,-1.863686772,2.59718064,good
932,1.127844829,-2.29010015,-2.121897035,3.136958164,0.168732202,-0.872945837,0.364630565,good
933,1.293642332,-2.039582224,-0.101286708,2.404675631,0.994162946,2.270176274,-0.498427512,good
934,-3.310218995,0.950285967,0.578483409,1.149234562,1.922166092,-1.208642771,-1.117317375,good
935,-1.346707338,-2.293757642,0.309239436,1.535801723,-0.278842065,0.056952231,4.324596042,bad
936,0.694747655,0.605128177,-0.362320625,1.889233623,-0.55032701,-1.137562821,-0.533024496,bad
937,-0.757483893,-0.507885205,0.783895628,2.256950858,2.869462342,-0.223499738,-0.417913889,good
938,-0.256326687,-0.538761362,-0.196808308,0.722540681,1.232277676,0.826753403,-0.705385436,bad
939,-1.780331548,-0.647456049,0.921313956,0.190042573,2.566731922,0.032294674,2.274141292,bad
940,-0.514290903,-0.986576972,2.178763749,2.85563019,2.13771042,0.1533657,0.553623544,good
941,-1.043518559,-2.294857175,1.627337146,2.841330339,3.60052632,0.412298421,-1.205361339,good
942,-3.920566819,-0.313419166,-2.418484332,-1.320245912,-0.681633858,3.743094827,-2.269809075,bad
943,-1.135602157,-0.873765875,1.304670239,0.872166111,1.667877042,-3.529170331,0.675817641,good
944,-2.662658928,-2.601674875,-0.058714493,2.154432411,0.094333623,1.553419533,4.037146399,bad
945,-1.456307367,-0.611503737,-1.059381778,0.329480161,0.253076097,3.053447472,0.275865496,bad
946,0.660365183,0.658653258,-0.974905706,2.124386339,0.562971319,-1.735898312,1.333438049,good
947,-0.896425941,-0.896117974,-1.276448942,0.577948237,4.599417026,0.525354568,2.599186237,bad
948,1.138854566,0.029772961,-0.721141826,0.849334678,-0.155630819,-0.574074893,-1.345222378,bad
949,1.896323161,-3.14453754,-0.399112413,2.174079598,1.037055511,3.469888038,-0.315721218,good
950,-0.533447689,-1.605149271,-5.715134453,3.093680856,-3.30300905,2.255091404,-1.981574246,bad
951,0.305715131,-0.481595147,-0.114756951,2.181975514,3.879569217,-3.675563415,1.76244588,good
952,3.08464853,-1.355231582,-5.219217136,0.288620659,1.996597719,0.708111332,0.430274164,bad
953,0.648402541,-0.597957787,-0.348551625,1.205653487,0.685866506,2.032251339,-2.212947993,good
954,0.455101465,-3.034452514,-1.404873844,0.598912183,1.433145835,-0.822855045,-0.453107702,good
955,-4.323395557,-0.480858513,3.111942091,2.471990253,-1.279932727,-0.833375565,5.529057165,bad
956,0.516879778,0.693772439,-3.735131776,0.011770748,1.243378455,2.142999321,-2.802288688,bad
